Accession_number	Start	End	Prediction_method
NC_007530.2	3995000	4002500	alien_hunter
NC_007530.2	4125000	4132500	alien_hunter
NC_007530.2	4190000	4195000	alien_hunter
NC_007530.2	4202500	4215000	alien_hunter
NC_007530.2	4232500	4237500	alien_hunter
NC_007530.2	4247500	4252500	alien_hunter
NC_007530.2	4262500	4267500	alien_hunter
NC_007530.2	4277500	4285000	alien_hunter
NC_007530.2	4332500	4337500	alien_hunter
NC_007530.2	4357500	4372500	alien_hunter
NC_007530.2	4377500	4382500	alien_hunter
NC_007530.2	4407500	4412500	alien_hunter
NC_007530.2	4445000	4455000	alien_hunter
NC_007530.2	4457500	4467500	alien_hunter
NC_007530.2	4482500	4490000	alien_hunter
NC_007530.2	4515000	4522500	alien_hunter
NC_007530.2	4527500	4532500	alien_hunter
NC_007530.2	4617500	4622500	alien_hunter
NC_007530.2	4625000	4635000	alien_hunter
NC_007530.2	4647500	4660000	alien_hunter
NC_007530.2	4677500	4682500	alien_hunter
NC_007530.2	4687500	4692500	alien_hunter
NC_007530.2	4730000	4737500	alien_hunter
NC_007530.2	4750000	4757500	alien_hunter
NC_007530.2	4835000	4840000	alien_hunter
NC_007530.2	4847500	4872500	alien_hunter
NC_007530.2	4882500	4890000	alien_hunter
NC_007530.2	4895000	4902500	alien_hunter
NC_007530.2	4905000	4912500	alien_hunter
NC_007530.2	4947500	4955000	alien_hunter
NC_007530.2	4975000	4980000	alien_hunter
NC_007530.2	4997500	5005000	alien_hunter
NC_007530.2	5020000	5032500	alien_hunter
NC_007530.2	5037500	5045000	alien_hunter
NC_007530.2	5055000	5077500	alien_hunter
NC_007530.2	5087500	5097500	alien_hunter
NC_007530.2	5205000	5210000	alien_hunter
NC_009485.1	57500	62500	alien_hunter
NC_009485.1	165000	170000	alien_hunter
NC_009485.1	220000	225000	alien_hunter
NC_009485.1	407500	412500	alien_hunter
NC_009485.1	440000	475000	alien_hunter
NC_009485.1	507500	525000	alien_hunter
NC_009485.1	587500	635000	alien_hunter
NC_009485.1	660000	667500	alien_hunter
NC_009485.1	855000	860000	alien_hunter
NC_009485.1	995000	1000000	alien_hunter
NC_009485.1	1027500	1037500	alien_hunter
NC_009485.1	1045000	1060000	alien_hunter
NC_009485.1	1062500	1077500	alien_hunter
NC_009485.1	1080000	1087500	alien_hunter
NC_009485.1	1090000	1115000	alien_hunter
NC_009485.1	1120000	1132500	alien_hunter
NC_009485.1	1225000	1237500	alien_hunter
NC_009485.1	1270000	1282500	alien_hunter
NC_009485.1	1292500	1327500	alien_hunter
NC_009485.1	1382500	1390000	alien_hunter
NC_009485.1	1467500	1472500	alien_hunter
NC_009485.1	1487500	1510000	alien_hunter
NC_009485.1	1512500	1562500	alien_hunter
NC_009485.1	1572500	1647500	alien_hunter
NC_009485.1	1650000	1667500	alien_hunter
NC_009485.1	1680000	1685000	alien_hunter
NC_009485.1	1727500	1735000	alien_hunter
NC_009485.1	1737500	1752500	alien_hunter
NC_009485.1	1837500	1847500	alien_hunter
NC_009485.1	1880000	1885000	alien_hunter
NC_009485.1	1890000	1895000	alien_hunter
NC_009485.1	1942500	1967500	alien_hunter
NC_009485.1	1992500	1997500	alien_hunter
NC_009485.1	2132500	2140000	alien_hunter
NC_009485.1	2220000	2225000	alien_hunter
NC_009485.1	2227500	2232500	alien_hunter
NC_009485.1	2310000	2315000	alien_hunter
NC_009485.1	2397500	2410000	alien_hunter
NC_009485.1	2455000	2460000	alien_hunter
NC_009485.1	2690000	2695000	alien_hunter
NC_009485.1	2717500	2735000	alien_hunter
NC_009485.1	2755000	2765000	alien_hunter
NC_009485.1	2885000	2892500	alien_hunter
NC_009485.1	2900000	2907500	alien_hunter
NC_009485.1	3007500	3025000	alien_hunter
NC_009485.1	3062500	3067500	alien_hunter
NC_009485.1	3085000	3090000	alien_hunter
NC_009485.1	3132500	3137500	alien_hunter
NC_009485.1	3202500	3207500	alien_hunter
NC_009485.1	3245000	3250000	alien_hunter
NC_009485.1	3255000	3265000	alien_hunter
NC_009485.1	3272500	3277500	alien_hunter
NC_009485.1	3305000	3320000	alien_hunter
NC_009485.1	3325000	3335000	alien_hunter
NC_009485.1	3357500	3367500	alien_hunter
NC_009485.1	3462500	3485000	alien_hunter
NC_009485.1	3495000	3505000	alien_hunter
NC_009485.1	3510000	3522500	alien_hunter
NC_009485.1	3527500	3545000	alien_hunter
NC_009485.1	3547500	3552500	alien_hunter
NC_009485.1	3565000	3572500	alien_hunter
NC_009485.1	3575000	3597500	alien_hunter
NC_009485.1	3747500	3752500	alien_hunter
NC_009485.1	3782500	3792500	alien_hunter
NC_009485.1	3812500	3822500	alien_hunter
NC_009485.1	3877500	3885000	alien_hunter
NC_009485.1	3967500	3975000	alien_hunter
NC_009485.1	3982500	3992500	alien_hunter
NC_009485.1	3995000	4002500	alien_hunter
NC_009485.1	4012500	4017500	alien_hunter
NC_009485.1	4075000	4097500	alien_hunter
NC_009485.1	4125000	4130000	alien_hunter
NC_009485.1	4135000	4142500	alien_hunter
NC_009485.1	4157500	4162500	alien_hunter
NC_009485.1	4232500	4237500	alien_hunter
NC_009485.1	4252500	4257500	alien_hunter
NC_009485.1	4312500	4327500	alien_hunter
NC_009485.1	4385000	4397500	alien_hunter
NC_009485.1	4452500	4460000	alien_hunter
NC_009485.1	4475000	4480000	alien_hunter
NC_009485.1	4515000	4530000	alien_hunter
NC_009485.1	4550000	4557500	alien_hunter
NC_009485.1	4565000	4570000	alien_hunter
NC_009485.1	4587500	4595000	alien_hunter
NC_009485.1	4755000	4760000	alien_hunter
NC_009485.1	4767500	4775000	alien_hunter
NC_009485.1	4790000	4795000	alien_hunter
NC_009485.1	4837500	4842500	alien_hunter
NC_009485.1	4855000	4860000	alien_hunter
NC_009485.1	4875000	4880000	alien_hunter
NC_009485.1	4922500	4935000	alien_hunter
NC_009485.1	5107500	5115000	alien_hunter
NC_009485.1	5175000	5227500	alien_hunter
NC_009485.1	5282500	5295000	alien_hunter
NC_009485.1	5300000	5307500	alien_hunter
NC_009485.1	5310000	5315000	alien_hunter
NC_009485.1	5387500	5400000	alien_hunter
NC_009485.1	5417500	5430000	alien_hunter
NC_009485.1	5445000	5452500	alien_hunter
NC_009485.1	5465000	5480000	alien_hunter
NC_009485.1	5520000	5525000	alien_hunter
NC_009485.1	5605000	5610000	alien_hunter
NC_009485.1	5657500	5665000	alien_hunter
NC_009485.1	5675000	5682500	alien_hunter
NC_009485.1	5737500	5747500	alien_hunter
NC_009485.1	5752500	5757500	alien_hunter
NC_009485.1	5770000	5780000	alien_hunter
NC_009485.1	5840000	5847500	alien_hunter
NC_009485.1	5860000	5875000	alien_hunter
NC_009485.1	5890000	5900000	alien_hunter
NC_009485.1	5922500	5930000	alien_hunter
NC_009485.1	5992500	6027500	alien_hunter
NC_009485.1	6030000	6050000	alien_hunter
NC_009485.1	6060000	6072500	alien_hunter
NC_009485.1	6137500	6142500	alien_hunter
NC_009485.1	6170000	6182500	alien_hunter
NC_009485.1	6235000	6250000	alien_hunter
NC_009485.1	6317500	6322500	alien_hunter
NC_009485.1	6330000	6335000	alien_hunter
NC_009485.1	6475000	6480000	alien_hunter
NC_009485.1	6560000	6567500	alien_hunter
NC_009485.1	6615000	6642500	alien_hunter
NC_009485.1	6810000	6825000	alien_hunter
NC_009485.1	6850000	6905000	alien_hunter
NC_009485.1	6912500	6917500	alien_hunter
NC_009485.1	6920000	6925000	alien_hunter
NC_009485.1	7017500	7045000	alien_hunter
NC_009485.1	7050000	7060000	alien_hunter
NC_009485.1	7082500	7142500	alien_hunter
NC_009485.1	7210000	7215000	alien_hunter
NC_009485.1	7227500	7232500	alien_hunter
NC_009485.1	7332500	7342500	alien_hunter
NC_009485.1	7352500	7362500	alien_hunter
NC_009485.1	7410000	7415000	alien_hunter
NC_009485.1	7422500	7427500	alien_hunter
NC_009485.1	7487500	7492500	alien_hunter
NC_009485.1	7507500	7515000	alien_hunter
NC_009485.1	7590000	7602500	alien_hunter
NC_009485.1	7607500	7687500	alien_hunter
NC_009485.1	7762500	7785000	alien_hunter
NC_009485.1	7795000	7807500	alien_hunter
NC_009485.1	7825000	7845000	alien_hunter
NC_009485.1	7897500	7902500	alien_hunter
NC_009485.1	7932500	7937500	alien_hunter
NC_009485.1	8005000	8010000	alien_hunter
NC_009485.1	8087500	8097500	alien_hunter
NC_009485.1	8100000	8110000	alien_hunter
NC_009485.1	8142500	8207500	alien_hunter
NC_009485.1	8220000	8227500	alien_hunter
NC_009485.1	8259687	8264687	alien_hunter
NC_009632.1	50000	55000	alien_hunter
NC_009632.1	260000	265000	alien_hunter
NC_009632.1	380000	390000	alien_hunter
NC_009632.1	495000	500000	alien_hunter
NC_009632.1	540000	550000	alien_hunter
NC_009632.1	582500	597500	alien_hunter
NC_009632.1	620000	632500	alien_hunter
NC_009632.1	1195000	1200000	alien_hunter
NC_009632.1	1562500	1590000	alien_hunter
NC_009632.1	1810000	1815000	alien_hunter
NC_009632.1	1932500	1937500	alien_hunter
NC_009632.1	1997500	2005000	alien_hunter
NC_009632.1	2037500	2050000	alien_hunter
NC_009632.1	2212500	2222500	alien_hunter
NC_009632.1	2317500	2325000	alien_hunter
NC_009632.1	2327500	2337500	alien_hunter
NC_009632.1	2400000	2407500	alien_hunter
NC_009632.1	2660000	2665000	alien_hunter
NC_009632.1	2845000	2855000	alien_hunter
NC_010551.1	2500	32500	alien_hunter
NC_010551.1	87500	92500	alien_hunter
NC_010551.1	110000	117500	alien_hunter
NC_010551.1	175000	182500	alien_hunter
NC_010551.1	295000	320000	alien_hunter
NC_010551.1	322500	342500	alien_hunter
NC_010551.1	375000	380000	alien_hunter
NC_010551.1	410000	430000	alien_hunter
NC_010551.1	435000	450000	alien_hunter
NC_010551.1	462500	470000	alien_hunter
NC_010551.1	527500	545000	alien_hunter
NC_010551.1	590000	595000	alien_hunter
NC_010551.1	672500	677500	alien_hunter
NC_010551.1	850000	862500	alien_hunter
NC_010551.1	922500	927500	alien_hunter
NC_010551.1	1002500	1010000	alien_hunter
NC_010551.1	1115000	1120000	alien_hunter
NC_010551.1	1232500	1240000	alien_hunter
NC_010551.1	1250000	1257500	alien_hunter
NC_010551.1	1325000	1332500	alien_hunter
NC_010551.1	1342500	1352500	alien_hunter
NC_010551.1	1355000	1362500	alien_hunter
NC_010551.1	1367500	1375000	alien_hunter
NC_010551.1	1377500	1382500	alien_hunter
NC_010551.1	1417500	1427500	alien_hunter
NC_010551.1	1467500	1475000	alien_hunter
NC_010551.1	1552500	1557500	alien_hunter
NC_010551.1	1565000	1570000	alien_hunter
NC_010551.1	1575000	1580000	alien_hunter
NC_010551.1	1600000	1607500	alien_hunter
NC_010551.1	1610000	1617500	alien_hunter
NC_010551.1	1630000	1637500	alien_hunter
NC_010551.1	1655000	1660000	alien_hunter
NC_010551.1	1692500	1697500	alien_hunter
NC_010551.1	1892500	1900000	alien_hunter
NC_010551.1	2015000	2022500	alien_hunter
NC_010551.1	2050000	2057500	alien_hunter
NC_010551.1	2180000	2185000	alien_hunter
NC_010551.1	2222500	2227500	alien_hunter
NC_010551.1	2275000	2280000	alien_hunter
NC_010551.1	2347500	2357500	alien_hunter
NC_010551.1	2377500	2390000	alien_hunter
NC_010551.1	2402500	2410000	alien_hunter
NC_010551.1	2542500	2560000	alien_hunter
NC_010551.1	2662500	2670000	alien_hunter
NC_010551.1	2705000	2712500	alien_hunter
NC_010551.1	2795000	2800000	alien_hunter
NC_010551.1	3167500	3172500	alien_hunter
NC_010551.1	3225000	3230000	alien_hunter
NC_010551.1	3337500	3345000	alien_hunter
NC_010551.1	3355000	3360000	alien_hunter
NC_010551.1	3362500	3367500	alien_hunter
NC_009901.1	1	10000	alien_hunter
NC_009901.1	30000	35000	alien_hunter
NC_009901.1	42500	62500	alien_hunter
NC_009901.1	65000	72500	alien_hunter
NC_009901.1	80000	95000	alien_hunter
NC_009901.1	100000	107500	alien_hunter
NC_009901.1	125000	132500	alien_hunter
NC_009901.1	160000	167500	alien_hunter
NC_009901.1	180000	252500	alien_hunter
NC_009901.1	282500	287500	alien_hunter
NC_009901.1	307500	312500	alien_hunter
NC_009901.1	322500	327500	alien_hunter
NC_009901.1	330000	337500	alien_hunter
NC_009901.1	360000	365000	alien_hunter
NC_009901.1	372500	377500	alien_hunter
NC_009901.1	387500	402500	alien_hunter
NC_009901.1	415000	420000	alien_hunter
NC_009901.1	425000	450000	alien_hunter
NC_009901.1	455000	460000	alien_hunter
NC_009901.1	462500	470000	alien_hunter
NC_009901.1	482500	502500	alien_hunter
NC_009901.1	510000	517500	alien_hunter
NC_009901.1	520000	525000	alien_hunter
NC_009901.1	537500	555000	alien_hunter
NC_009901.1	590000	595000	alien_hunter
NC_009901.1	600000	612500	alien_hunter
NC_009901.1	617500	622500	alien_hunter
NC_009901.1	627500	655000	alien_hunter
NC_009901.1	660000	670000	alien_hunter
NC_009901.1	675000	682500	alien_hunter
NC_009901.1	692500	702500	alien_hunter
NC_009901.1	707500	715000	alien_hunter
NC_009901.1	722500	727500	alien_hunter
NC_009901.1	742500	747500	alien_hunter
NC_009901.1	750000	757500	alien_hunter
NC_009901.1	762500	780000	alien_hunter
NC_009901.1	805000	812500	alien_hunter
NC_009901.1	825000	830000	alien_hunter
NC_009901.1	860000	872500	alien_hunter
NC_009901.1	880000	900000	alien_hunter
NC_009901.1	912500	917500	alien_hunter
NC_009901.1	930000	940000	alien_hunter
NC_009901.1	965000	980000	alien_hunter
NC_009901.1	990000	995000	alien_hunter
NC_009901.1	997500	1002500	alien_hunter
NC_009901.1	1007500	1012500	alien_hunter
NC_009901.1	1090000	1105000	alien_hunter
NC_009901.1	1155000	1162500	alien_hunter
NC_009901.1	1200000	1205000	alien_hunter
NC_009901.1	1222500	1227500	alien_hunter
NC_009901.1	1257500	1262500	alien_hunter
NC_009901.1	1310000	1325000	alien_hunter
NC_009901.1	1337500	1342500	alien_hunter
NC_009901.1	1347500	1352500	alien_hunter
NC_009901.1	1365000	1370000	alien_hunter
NC_009901.1	1390000	1395000	alien_hunter
NC_009901.1	1405000	1412500	alien_hunter
NC_009901.1	1415000	1425000	alien_hunter
NC_009901.1	1450000	1465000	alien_hunter
NC_009901.1	1477500	1482500	alien_hunter
NC_009901.1	1490000	1495000	alien_hunter
NC_009901.1	1497500	1502500	alien_hunter
NC_009901.1	1510000	1567500	alien_hunter
NC_009901.1	1587500	1602500	alien_hunter
NC_009901.1	1607500	1622500	alien_hunter
NC_009901.1	1630000	1650000	alien_hunter
NC_009901.1	1652500	1665000	alien_hunter
NC_009901.1	1682500	1695000	alien_hunter
NC_009901.1	1697500	1720000	alien_hunter
NC_009901.1	1722500	1730000	alien_hunter
NC_009901.1	1732500	1740000	alien_hunter
NC_009901.1	1767500	1780000	alien_hunter
NC_009901.1	1792500	1797500	alien_hunter
NC_009901.1	1815000	1822500	alien_hunter
NC_009901.1	1847500	1852500	alien_hunter
NC_009901.1	1860000	1865000	alien_hunter
NC_009901.1	1880000	1885000	alien_hunter
NC_009901.1	1895000	1900000	alien_hunter
NC_009901.1	1955000	1960000	alien_hunter
NC_009901.1	1997500	2005000	alien_hunter
NC_009901.1	2020000	2030000	alien_hunter
NC_009901.1	2077500	2090000	alien_hunter
NC_009901.1	2092500	2097500	alien_hunter
NC_009901.1	2100000	2107500	alien_hunter
NC_009901.1	2110000	2120000	alien_hunter
NC_009901.1	2155000	2162500	alien_hunter
NC_009901.1	2175000	2190000	alien_hunter
NC_009901.1	2192500	2197500	alien_hunter
NC_009901.1	2212500	2217500	alien_hunter
NC_009901.1	2230000	2235000	alien_hunter
NC_009901.1	2242500	2252500	alien_hunter
NC_009901.1	2257500	2265000	alien_hunter
NC_009901.1	2275000	2285000	alien_hunter
NC_009901.1	2290000	2312500	alien_hunter
NC_009901.1	2345000	2350000	alien_hunter
NC_009901.1	2357500	2370000	alien_hunter
NC_009901.1	2380000	2390000	alien_hunter
NC_009901.1	2430000	2450000	alien_hunter
NC_009901.1	2457500	2462500	alien_hunter
NC_009901.1	2487500	2505000	alien_hunter
NC_009901.1	2510000	2517500	alien_hunter
NC_009901.1	2532500	2555000	alien_hunter
NC_009901.1	2572500	2580000	alien_hunter
NC_009901.1	2590000	2595000	alien_hunter
NC_009901.1	2597500	2612500	alien_hunter
NC_009901.1	2617500	2625000	alien_hunter
NC_009901.1	2627500	2632500	alien_hunter
NC_009901.1	2675000	2692500	alien_hunter
NC_009901.1	2725000	2730000	alien_hunter
NC_009901.1	2737500	2762500	alien_hunter
NC_009901.1	2775000	2780000	alien_hunter
NC_009901.1	2785000	2790000	alien_hunter
NC_009901.1	2795000	2815000	alien_hunter
NC_009901.1	2817500	2830000	alien_hunter
NC_009901.1	2855000	2870000	alien_hunter
NC_009901.1	2895000	2900000	alien_hunter
NC_009901.1	2922500	2932500	alien_hunter
NC_009901.1	2940000	2945000	alien_hunter
NC_009901.1	2947500	2960000	alien_hunter
NC_009901.1	2977500	2982500	alien_hunter
NC_009901.1	3010000	3015000	alien_hunter
NC_009901.1	3017500	3025000	alien_hunter
NC_009901.1	3047500	3055000	alien_hunter
NC_009901.1	3117500	3125000	alien_hunter
NC_009901.1	3155000	3162500	alien_hunter
NC_009901.1	3167500	3172500	alien_hunter
NC_009901.1	3197500	3210000	alien_hunter
NC_009901.1	3225000	3237500	alien_hunter
NC_009901.1	3257500	3265000	alien_hunter
NC_009901.1	3267500	3272500	alien_hunter
NC_009901.1	3285000	3290000	alien_hunter
NC_009901.1	3292500	3300000	alien_hunter
NC_009901.1	3305000	3310000	alien_hunter
NC_009901.1	3322500	3330000	alien_hunter
NC_009901.1	3357500	3362500	alien_hunter
NC_009901.1	3377500	3385000	alien_hunter
NC_009901.1	3395000	3400000	alien_hunter
NC_009901.1	3415000	3425000	alien_hunter
NC_009901.1	3435000	3442500	alien_hunter
NC_009901.1	3450000	3455000	alien_hunter
NC_009901.1	3457500	3465000	alien_hunter
NC_009901.1	3467500	3475000	alien_hunter
NC_009901.1	3505000	3510000	alien_hunter
NC_009901.1	3520000	3525000	alien_hunter
NC_009901.1	3532500	3537500	alien_hunter
NC_009901.1	3545000	3562500	alien_hunter
NC_009901.1	3567500	3580000	alien_hunter
NC_009901.1	3590000	3595000	alien_hunter
NC_009901.1	3625000	3632500	alien_hunter
NC_009901.1	3735000	3742500	alien_hunter
NC_009901.1	3745000	3760000	alien_hunter
NC_009901.1	3767500	3782500	alien_hunter
NC_009901.1	3787500	3795000	alien_hunter
NC_009901.1	3800000	3807500	alien_hunter
NC_009901.1	3832500	3840000	alien_hunter
NC_009901.1	3862500	3875000	alien_hunter
NC_009901.1	3890000	3895000	alien_hunter
NC_009901.1	3905000	3912500	alien_hunter
NC_009901.1	3937500	3942500	alien_hunter
NC_009901.1	3950000	3955000	alien_hunter
NC_009901.1	3982500	3987500	alien_hunter
NC_009901.1	3997500	4005000	alien_hunter
NC_009901.1	4022500	4055000	alien_hunter
NC_009901.1	4072500	4077500	alien_hunter
NC_009901.1	4115000	4122500	alien_hunter
NC_009901.1	4125000	4135000	alien_hunter
NC_009901.1	4192500	4200000	alien_hunter
NC_009901.1	4207500	4217500	alien_hunter
NC_009901.1	4220000	4237500	alien_hunter
NC_009901.1	4240000	4252500	alien_hunter
NC_009901.1	4267500	4272500	alien_hunter
NC_009901.1	4280000	4285000	alien_hunter
NC_009901.1	4292500	4297500	alien_hunter
NC_009901.1	4302500	4307500	alien_hunter
NC_009901.1	4315000	4322500	alien_hunter
NC_009901.1	4325000	4332500	alien_hunter
NC_009901.1	4360000	4365000	alien_hunter
NC_009901.1	4382500	4387500	alien_hunter
NC_009901.1	4415000	4420000	alien_hunter
NC_009901.1	4427500	4435000	alien_hunter
NC_009901.1	4475000	4512500	alien_hunter
NC_009901.1	4517500	4522500	alien_hunter
NC_009901.1	4552500	4572500	alien_hunter
NC_009901.1	4577500	4582500	alien_hunter
NC_009901.1	4592500	4597500	alien_hunter
NC_009901.1	4612500	4642500	alien_hunter
NC_009901.1	4667500	4675000	alien_hunter
NC_009901.1	4685000	4715000	alien_hunter
NC_009901.1	4720000	4725000	alien_hunter
NC_009901.1	4735000	4755000	alien_hunter
NC_009901.1	4760000	4767500	alien_hunter
NC_009901.1	4775000	4782500	alien_hunter
NC_009901.1	4787500	4802500	alien_hunter
NC_009901.1	4805000	4810000	alien_hunter
NC_009901.1	4820000	4830000	alien_hunter
NC_009901.1	4835000	4850000	alien_hunter
NC_009901.1	4860000	4870000	alien_hunter
NC_009901.1	4872500	4877500	alien_hunter
NC_009901.1	4885000	4892500	alien_hunter
NC_009901.1	4900000	4905000	alien_hunter
NC_009901.1	4930000	4937500	alien_hunter
NC_009901.1	4952500	4962500	alien_hunter
NC_009901.1	4980000	4992500	alien_hunter
NC_009901.1	5012500	5032500	alien_hunter
NC_009901.1	5040000	5045000	alien_hunter
NC_009901.1	5057500	5070000	alien_hunter
NC_009901.1	5082500	5090000	alien_hunter
NC_009901.1	5097500	5117500	alien_hunter
NC_009901.1	5127500	5137500	alien_hunter
NC_009901.1	5145000	5160000	alien_hunter
NC_009901.1	5165000	5170000	alien_hunter
NC_007651.1	75000	87500	alien_hunter
NC_007651.1	95000	150000	alien_hunter
NC_007651.1	557500	562500	alien_hunter
NC_007651.1	732500	737500	alien_hunter
NC_007651.1	920000	927500	alien_hunter
NC_007651.1	1047500	1057500	alien_hunter
NC_007651.1	1212500	1217500	alien_hunter
NC_007651.1	1235000	1247500	alien_hunter
NC_007651.1	1540000	1547500	alien_hunter
NC_007651.1	1622500	1657500	alien_hunter
NC_007651.1	1665000	1680000	alien_hunter
NC_007651.1	1710000	1715000	alien_hunter
NC_007651.1	1735000	1742500	alien_hunter
NC_007651.1	1790000	1795000	alien_hunter
NC_007651.1	1960000	1967500	alien_hunter
NC_007651.1	2170000	2182500	alien_hunter
NC_007651.1	2642500	2657500	alien_hunter
NC_007651.1	2690000	2695000	alien_hunter
NC_007651.1	2902500	2907500	alien_hunter
NC_007651.1	2935000	2942500	alien_hunter
NC_007651.1	3070000	3082500	alien_hunter
NC_007651.1	3087500	3097500	alien_hunter
NC_007651.1	3105000	3162500	alien_hunter
NC_007651.1	3322500	3335000	alien_hunter
NC_007651.1	3487500	3507500	alien_hunter
NC_007651.1	3510000	3532500	alien_hunter
NC_007651.1	3562500	3590000	alien_hunter
NC_007651.1	3597500	3602500	alien_hunter
NC_007651.1	3640000	3645000	alien_hunter
NC_007651.1	3665000	3672500	alien_hunter
NC_007651.1	3675000	3687500	alien_hunter
NC_007651.1	3695000	3700000	alien_hunter
NC_007651.1	3722500	3735000	alien_hunter
NC_004741.1	120000	125000	alien_hunter
NC_004741.1	212500	220000	alien_hunter
NC_004741.1	230000	235000	alien_hunter
NC_004741.1	240000	245000	alien_hunter
NC_004741.1	285000	290000	alien_hunter
NC_004741.1	315000	332500	alien_hunter
NC_004741.1	372500	380000	alien_hunter
NC_004741.1	535000	540000	alien_hunter
NC_004741.1	590000	595000	alien_hunter
NC_004741.1	615000	620000	alien_hunter
NC_004741.1	690000	695000	alien_hunter
NC_004741.1	705000	710000	alien_hunter
NC_004741.1	722500	745000	alien_hunter
NC_004741.1	845000	850000	alien_hunter
NC_004741.1	907500	920000	alien_hunter
NC_004741.1	1080000	1085000	alien_hunter
NC_004741.1	1095000	1100000	alien_hunter
NC_004741.1	1177500	1185000	alien_hunter
NC_004741.1	1200000	1207500	alien_hunter
NC_004741.1	1577500	1582500	alien_hunter
NC_004741.1	1605000	1617500	alien_hunter
NC_004741.1	1665000	1675000	alien_hunter
NC_004741.1	1795000	1802500	alien_hunter
NC_004741.1	1827500	1835000	alien_hunter
NC_004741.1	1885000	1892500	alien_hunter
NC_004741.1	1907500	1917500	alien_hunter
NC_004741.1	1982500	1990000	alien_hunter
NC_004741.1	2012500	2025000	alien_hunter
NC_004741.1	2047500	2055000	alien_hunter
NC_004741.1	2062500	2070000	alien_hunter
NC_004741.1	2087500	2102500	alien_hunter
NC_004741.1	2172500	2180000	alien_hunter
NC_004741.1	2207500	2215000	alien_hunter
NC_004741.1	2450000	2455000	alien_hunter
NC_004741.1	2460000	2475000	alien_hunter
NC_004741.1	2532500	2540000	alien_hunter
NC_004741.1	2597500	2612500	alien_hunter
NC_004741.1	2677500	2685000	alien_hunter
NC_004741.1	2715000	2722500	alien_hunter
NC_004741.1	2750000	2757500	alien_hunter
NC_004741.1	2940000	2952500	alien_hunter
NC_004741.1	3050000	3065000	alien_hunter
NC_004741.1	3067500	3097500	alien_hunter
NC_004741.1	3247500	3255000	alien_hunter
NC_004741.1	3395000	3402500	alien_hunter
NC_004741.1	3430000	3435000	alien_hunter
NC_004741.1	3540000	3547500	alien_hunter
NC_004741.1	3562500	3577500	alien_hunter
NC_004741.1	3580000	3587500	alien_hunter
NC_004741.1	3677500	3682500	alien_hunter
NC_004741.1	3717500	3725000	alien_hunter
NC_004741.1	3815000	3822500	alien_hunter
NC_004741.1	3845000	3850000	alien_hunter
NC_004741.1	3855000	3862500	alien_hunter
NC_004741.1	3955000	3970000	alien_hunter
NC_004741.1	3997500	4010000	alien_hunter
NC_004741.1	4025000	4032500	alien_hunter
NC_004741.1	4075000	4080000	alien_hunter
NC_004741.1	4135000	4147500	alien_hunter
NC_004741.1	4162500	4180000	alien_hunter
NC_004741.1	4335000	4345000	alien_hunter
NC_004741.1	4370000	4380000	alien_hunter
NC_008600.1	7500	17500	alien_hunter
NC_008600.1	27500	37500	alien_hunter
NC_008600.1	80000	95000	alien_hunter
NC_008600.1	110000	142500	alien_hunter
NC_008600.1	147500	160000	alien_hunter
NC_008600.1	255000	265000	alien_hunter
NC_008600.1	285000	327500	alien_hunter
NC_008600.1	532500	550000	alien_hunter
NC_008600.1	760000	770000	alien_hunter
NC_008600.1	895000	900000	alien_hunter
NC_008600.1	972500	980000	alien_hunter
NC_008600.1	1032500	1037500	alien_hunter
NC_008600.1	1077500	1085000	alien_hunter
NC_008600.1	1152500	1157500	alien_hunter
NC_008600.1	1280000	1292500	alien_hunter
NC_008600.1	1452500	1460000	alien_hunter
NC_008600.1	1572500	1587500	alien_hunter
NC_008600.1	1817500	1822500	alien_hunter
NC_008600.1	2117500	2122500	alien_hunter
NC_008600.1	2332500	2337500	alien_hunter
NC_008600.1	2362500	2375000	alien_hunter
NC_008600.1	2567500	2572500	alien_hunter
NC_008600.1	2970000	2975000	alien_hunter
NC_008600.1	3097500	3110000	alien_hunter
NC_008600.1	3117500	3125000	alien_hunter
NC_008600.1	3370000	3377500	alien_hunter
NC_008600.1	3482500	3487500	alien_hunter
NC_008600.1	3492500	3502500	alien_hunter
NC_008600.1	3537500	3547500	alien_hunter
NC_008600.1	3650000	3657500	alien_hunter
NC_008600.1	3670000	3675000	alien_hunter
NC_008600.1	3730000	3742500	alien_hunter
NC_008600.1	3812500	3820000	alien_hunter
NC_008600.1	4112500	4117500	alien_hunter
NC_008600.1	4192500	4200000	alien_hunter
NC_008600.1	4250000	4265000	alien_hunter
NC_008600.1	4352500	4357500	alien_hunter
NC_008600.1	4360000	4365000	alien_hunter
NC_008600.1	4485000	4492500	alien_hunter
NC_008600.1	4517500	4525000	alien_hunter
NC_008600.1	4530000	4535000	alien_hunter
NC_008600.1	4637500	4645000	alien_hunter
NC_008600.1	4662500	4675000	alien_hunter
NC_008600.1	4692500	4697500	alien_hunter
NC_008600.1	4700000	4710000	alien_hunter
NC_008600.1	4750000	4755000	alien_hunter
NC_008600.1	4772500	4782500	alien_hunter
NC_008600.1	4865000	4880000	alien_hunter
NC_008600.1	4897500	4902500	alien_hunter
NC_008600.1	4912500	4917500	alien_hunter
NC_008600.1	4972500	4977500	alien_hunter
NC_008600.1	5027500	5035000	alien_hunter
NC_008600.1	5050000	5062500	alien_hunter
